LightningOMPBin,RX,1,0,30,RX,1487.54,1/1000,LM
LightningOMPBin,RX,4,0,30,RX,410.381,1/1000,LM
LightningOMPBin,RX,16,0,30,RX,182.223,1/1000,LM
LightningOMPBin,RX,32,0,30,RX,154.7,1/1000,LM
LightningOMPBin,RX,1,1,30,RX,1488.66,1/1000,LM
LightningOMPBin,RX,4,1,30,RX,409.77,1/1000,LM
LightningOMPBin,RX,16,1,30,RX,182.233,1/1000,LM
LightningOMPBin,RX,32,1,30,RX,154.798,1/1000,LM
LightningOMPBin,RX,1,2,30,RX,1480.37,1/1000,LM
LightningOMPBin,RX,4,2,30,RX,406.972,1/1000,LM
LightningOMPBin,RX,16,2,30,RX,181.745,1/1000,LM
LightningOMPBin,RX,32,2,30,RX,155.042,1/1000,LM
LightningOMPBin,RX,1,3,30,RX,1476.76,1/1000,LM
LightningOMPBin,RX,4,3,30,RX,406.448,1/1000,LM
LightningOMPBin,RX,16,3,30,RX,181.607,1/1000,LM
LightningOMPBin,RX,32,3,30,RX,155.078,1/1000,LM
LightningOMPBin,RX,1,4,30,RX,1475.58,1/1000,LM
LightningOMPBin,RX,4,4,30,RX,406.904,1/1000,LM
LightningOMPBin,RX,16,4,30,RX,181.674,1/1000,LM
LightningOMPBin,RX,32,4,30,RX,155.216,1/1000,LM
LightningOMPBin,RX,1,5,30,RX,1474.65,1/1000,LM
LightningOMPBin,RX,4,5,30,RX,406.222,1/1000,LM
LightningOMPBin,RX,16,5,30,RX,181.497,1/1000,LM
LightningOMPBin,RX,32,5,30,RX,154.952,1/1000,LM
LightningOMPBin,RX,1,6,30,RX,1476.11,1/1000,LM
LightningOMPBin,RX,4,6,30,RX,406.103,1/1000,LM
LightningOMPBin,RX,16,6,30,RX,181.591,1/1000,LM
LightningOMPBin,RX,32,6,30,RX,155.066,1/1000,LM
LightningOMPBin,RX,1,7,30,RX,1476,1/1000,LM
LightningOMPBin,RX,4,7,30,RX,405.896,1/1000,LM
LightningOMPBin,RX,16,7,30,RX,181.506,1/1000,LM
LightningOMPBin,RX,32,7,30,RX,155.091,1/1000,LM
LightningOMPBin,RX,1,8,30,RX,1473.97,1/1000,LM
LightningOMPBin,RX,4,8,30,RX,406.09,1/1000,LM
LightningOMPBin,RX,16,8,30,RX,181.752,1/1000,LM
LightningOMPBin,RX,32,8,30,RX,154.947,1/1000,LM
LightningOMPBin,RX,1,9,30,RX,1474.62,1/1000,LM
LightningOMPBin,RX,4,9,30,RX,405.823,1/1000,LM
LightningOMPBin,RX,16,9,30,RX,181.585,1/1000,LM
LightningOMPBin,RX,32,9,30,RX,155.066,1/1000,LM
LightningOMPBin,RX,1,10,30,RX,1473.13,1/1000,LM
LightningOMPBin,RX,4,10,30,RX,405.454,1/1000,LM
LightningOMPBin,RX,16,10,30,RX,181.456,1/1000,LM
LightningOMPBin,RX,32,10,30,RX,155.017,1/1000,LM
LightningOMPBin,RX,1,11,30,RX,1476.21,1/1000,LM
LightningOMPBin,RX,4,11,30,RX,407.03,1/1000,LM
LightningOMPBin,RX,16,11,30,RX,181.646,1/1000,LM
LightningOMPBin,RX,32,11,30,RX,155.108,1/1000,LM
LightningOMPBin,RX,1,12,30,RX,1623.53,1/1000,LM
LightningOMPBin,RX,4,12,30,RX,443.853,1/1000,LM
LightningOMPBin,RX,16,12,30,RX,181.531,1/1000,LM
LightningOMPBin,RX,32,12,30,RX,162.722,1/1000,LM
LightningOMPBin,RX,1,13,30,RX,1621.53,1/1000,LM
LightningOMPBin,RX,4,13,30,RX,443.77,1/1000,LM
LightningOMPBin,RX,16,13,30,RX,189.343,1/1000,LM
LightningOMPBin,RX,32,13,30,RX,162.794,1/1000,LM
LightningOMPBin,RX,1,14,30,RX,1625.15,1/1000,LM
LightningOMPBin,RX,4,14,30,RX,443.274,1/1000,LM
LightningOMPBin,RX,16,14,30,RX,189.927,1/1000,LM
LightningOMPBin,RX,32,14,30,RX,163.019,1/1000,LM
LightningOMPBin,RX,1,15,30,RX,1621.41,1/1000,LM
LightningOMPBin,RX,4,15,30,RX,444.421,1/1000,LM
LightningOMPBin,RX,16,15,30,RX,189.402,1/1000,LM
LightningOMPBin,RX,32,15,30,RX,162.743,1/1000,LM
LightningOMPBin,RX,1,16,30,RX,1496.1,1/1000,LM
LightningOMPBin,RX,4,16,30,RX,407.825,1/1000,LM
LightningOMPBin,RX,16,16,30,RX,179.525,1/1000,LM
LightningOMPBin,RX,32,16,30,RX,154.786,1/1000,LM
LightningOMPBin,RX,1,17,30,RX,1621.05,1/1000,LM
LightningOMPBin,RX,4,17,30,RX,442.692,1/1000,LM
LightningOMPBin,RX,16,17,30,RX,189.079,1/1000,LM
LightningOMPBin,RX,32,17,30,RX,162.633,1/1000,LM
LightningOMPBin,RX,1,18,30,RX,1439.3,1/1000,LM
LightningOMPBin,RX,4,18,30,RX,396.38,1/1000,LM
LightningOMPBin,RX,16,18,30,RX,175.074,1/1000,LM
LightningOMPBin,RX,32,18,30,RX,159.529,1/1000,LM
LightningOMPBin,RX,1,19,30,RX,1413.33,1/1000,LM
LightningOMPBin,RX,4,19,30,RX,390.529,1/1000,LM
LightningOMPBin,RX,16,19,30,RX,173.152,1/1000,LM
LightningOMPBin,RX,32,19,30,RX,156.526,1/1000,LM
LightningOMPBin,RX,1,20,30,RX,1426.36,1/1000,LM
LightningOMPBin,RX,4,20,30,RX,390.12,1/1000,LM
LightningOMPBin,RX,16,20,30,RX,175.064,1/1000,LM
LightningOMPBin,RX,32,20,30,RX,155.177,1/1000,LM
LightningOMPBin,RX,1,21,30,RX,1481.35,1/1000,LM
LightningOMPBin,RX,4,21,30,RX,399.775,1/1000,LM
LightningOMPBin,RX,16,21,30,RX,176.448,1/1000,LM
LightningOMPBin,RX,32,21,30,RX,153.987,1/1000,LM
LightningOMPBin,RX,1,22,30,RX,2129.43,1/1000,LM
LightningOMPBin,RX,4,22,30,RX,558.965,1/1000,LM
LightningOMPBin,RX,16,22,30,RX,205.625,1/1000,LM
LightningOMPBin,RX,32,22,30,RX,160.901,1/1000,LM
LightningOMPBin,RX,1,23,30,RX,2008.4,1/1000,LM
LightningOMPBin,RX,4,23,30,RX,531.82,1/1000,LM
LightningOMPBin,RX,16,23,30,RX,201.286,1/1000,LM
LightningOMPBin,RX,32,23,30,RX,159.17,1/1000,LM
LightningOMPBin,RX,1,24,30,RX,1922.04,1/1000,LM
LightningOMPBin,RX,4,24,30,RX,509.848,1/1000,LM
LightningOMPBin,RX,16,24,30,RX,196.971,1/1000,LM
LightningOMPBin,RX,32,24,30,RX,156.667,1/1000,LM
LightningOMPBin,RX,1,25,30,RX,2018.98,1/1000,LM
LightningOMPBin,RX,4,25,30,RX,533.261,1/1000,LM
LightningOMPBin,RX,16,25,30,RX,201.71,1/1000,LM
LightningOMPBin,RX,32,25,30,RX,158.455,1/1000,LM
LightningOMPBin,RX,1,26,30,RX,2245.36,1/1000,LM
LightningOMPBin,RX,4,26,30,RX,583.084,1/1000,LM
LightningOMPBin,RX,16,26,30,RX,211.101,1/1000,LM
LightningOMPBin,RX,32,26,30,RX,163.06,1/1000,LM
LightningOMPBin,RX,1,27,30,RX,2262.69,1/1000,LM
LightningOMPBin,RX,4,27,30,RX,592.126,1/1000,LM
LightningOMPBin,RX,16,27,30,RX,212.569,1/1000,LM
LightningOMPBin,RX,32,27,30,RX,163.707,1/1000,LM
LightningOMPBin,RX,1,28,30,RX,1971.39,1/1000,LM
LightningOMPBin,RX,4,28,30,RX,520.806,1/1000,LM
LightningOMPBin,RX,16,28,30,RX,199.337,1/1000,LM
LightningOMPBin,RX,32,28,30,RX,157.493,1/1000,LM
LightningOMPBin,RX,1,29,30,RX,1974.8,1/1000,LM
LightningOMPBin,RX,4,29,30,RX,519.732,1/1000,LM
LightningOMPBin,RX,16,29,30,RX,199.329,1/1000,LM
LightningOMPBin,RX,32,29,30,RX,157.53,1/1000,LM
LightningOMPBin,RX,1,0,30,RX,1255.55,1/1000,AVX2
LightningOMPBin,RX,4,0,30,RX,354.035,1/1000,AVX2
LightningOMPBin,RX,16,0,30,RX,170.195,1/1000,AVX2
LightningOMPBin,RX,32,0,30,RX,157.274,1/1000,AVX2
LightningOMPBin,RX,1,1,30,RX,1281.39,1/1000,AVX2
LightningOMPBin,RX,4,1,30,RX,355.274,1/1000,AVX2
LightningOMPBin,RX,16,1,30,RX,170.308,1/1000,AVX2
LightningOMPBin,RX,32,1,30,RX,157.3,1/1000,AVX2
LightningOMPBin,RX,1,2,30,RX,1250.97,1/1000,AVX2
LightningOMPBin,RX,4,2,30,RX,353.193,1/1000,AVX2
LightningOMPBin,RX,16,2,30,RX,170.027,1/1000,AVX2
LightningOMPBin,RX,32,2,30,RX,157.723,1/1000,AVX2
LightningOMPBin,RX,1,3,30,RX,1250.55,1/1000,AVX2
LightningOMPBin,RX,4,3,30,RX,354.016,1/1000,AVX2
LightningOMPBin,RX,16,3,30,RX,169.956,1/1000,AVX2
LightningOMPBin,RX,32,3,30,RX,157.768,1/1000,AVX2
LightningOMPBin,RX,1,4,30,RX,1250.98,1/1000,AVX2
LightningOMPBin,RX,4,4,30,RX,352.798,1/1000,AVX2
LightningOMPBin,RX,16,4,30,RX,170.029,1/1000,AVX2
LightningOMPBin,RX,32,4,30,RX,157.84,1/1000,AVX2
LightningOMPBin,RX,1,5,30,RX,1249.59,1/1000,AVX2
LightningOMPBin,RX,4,5,30,RX,352.878,1/1000,AVX2
LightningOMPBin,RX,16,5,30,RX,169.906,1/1000,AVX2
LightningOMPBin,RX,32,5,30,RX,157.648,1/1000,AVX2
LightningOMPBin,RX,1,6,30,RX,1249.7,1/1000,AVX2
LightningOMPBin,RX,4,6,30,RX,352.816,1/1000,AVX2
LightningOMPBin,RX,16,6,30,RX,169.932,1/1000,AVX2
LightningOMPBin,RX,32,6,30,RX,157.743,1/1000,AVX2
LightningOMPBin,RX,1,7,30,RX,1246.06,1/1000,AVX2
LightningOMPBin,RX,4,7,30,RX,352.707,1/1000,AVX2
LightningOMPBin,RX,16,7,30,RX,169.962,1/1000,AVX2
LightningOMPBin,RX,32,7,30,RX,157.666,1/1000,AVX2
LightningOMPBin,RX,1,8,30,RX,1250.33,1/1000,AVX2
LightningOMPBin,RX,4,8,30,RX,352.898,1/1000,AVX2
LightningOMPBin,RX,16,8,30,RX,170.03,1/1000,AVX2
LightningOMPBin,RX,32,8,30,RX,157.661,1/1000,AVX2
LightningOMPBin,RX,1,9,30,RX,1246.84,1/1000,AVX2
LightningOMPBin,RX,4,9,30,RX,352.682,1/1000,AVX2
LightningOMPBin,RX,16,9,30,RX,169.969,1/1000,AVX2
LightningOMPBin,RX,32,9,30,RX,157.64,1/1000,AVX2
LightningOMPBin,RX,1,10,30,RX,1246.13,1/1000,AVX2
LightningOMPBin,RX,4,10,30,RX,352.915,1/1000,AVX2
LightningOMPBin,RX,16,10,30,RX,170.769,1/1000,AVX2
LightningOMPBin,RX,32,10,30,RX,157.698,1/1000,AVX2
LightningOMPBin,RX,1,11,30,RX,1276.07,1/1000,AVX2
LightningOMPBin,RX,4,11,30,RX,352.935,1/1000,AVX2
LightningOMPBin,RX,16,11,30,RX,170.064,1/1000,AVX2
LightningOMPBin,RX,32,11,30,RX,163.481,1/1000,AVX2
LightningOMPBin,RX,1,12,30,RX,1401.49,1/1000,AVX2
LightningOMPBin,RX,4,12,30,RX,353.814,1/1000,AVX2
LightningOMPBin,RX,16,12,30,RX,170.068,1/1000,AVX2
LightningOMPBin,RX,32,12,30,RX,157.771,1/1000,AVX2
LightningOMPBin,RX,1,13,30,RX,1402.07,1/1000,AVX2
LightningOMPBin,RX,4,13,30,RX,393.033,1/1000,AVX2
LightningOMPBin,RX,16,13,30,RX,177.427,1/1000,AVX2
LightningOMPBin,RX,32,13,30,RX,164.302,1/1000,AVX2
LightningOMPBin,RX,1,14,30,RX,1400.79,1/1000,AVX2
LightningOMPBin,RX,4,14,30,RX,392.941,1/1000,AVX2
LightningOMPBin,RX,16,14,30,RX,177.985,1/1000,AVX2
LightningOMPBin,RX,32,14,30,RX,164.752,1/1000,AVX2
LightningOMPBin,RX,1,15,30,RX,1423.33,1/1000,AVX2
LightningOMPBin,RX,4,15,30,RX,393.688,1/1000,AVX2
LightningOMPBin,RX,16,15,30,RX,177.358,1/1000,AVX2
LightningOMPBin,RX,32,15,30,RX,164.248,1/1000,AVX2
LightningOMPBin,RX,1,16,30,RX,1265.52,1/1000,AVX2
LightningOMPBin,RX,4,16,30,RX,355.044,1/1000,AVX2
LightningOMPBin,RX,16,16,30,RX,168.582,1/1000,AVX2
LightningOMPBin,RX,32,16,30,RX,157.366,1/1000,AVX2
LightningOMPBin,RX,1,17,30,RX,1392.28,1/1000,AVX2
LightningOMPBin,RX,4,17,30,RX,391.683,1/1000,AVX2
LightningOMPBin,RX,16,17,30,RX,177.294,1/1000,AVX2
LightningOMPBin,RX,32,17,30,RX,164.563,1/1000,AVX2
LightningOMPBin,RX,1,18,30,RX,1265.6,1/1000,AVX2
LightningOMPBin,RX,4,18,30,RX,352.768,1/1000,AVX2
LightningOMPBin,RX,16,18,30,RX,166.401,1/1000,AVX2
LightningOMPBin,RX,32,18,30,RX,161.443,1/1000,AVX2
LightningOMPBin,RX,1,19,30,RX,1210.28,1/1000,AVX2
LightningOMPBin,RX,4,19,30,RX,344.356,1/1000,AVX2
LightningOMPBin,RX,16,19,30,RX,164.203,1/1000,AVX2
LightningOMPBin,RX,32,19,30,RX,158.204,1/1000,AVX2
LightningOMPBin,RX,1,20,30,RX,1224.2,1/1000,AVX2
LightningOMPBin,RX,4,20,30,RX,344.543,1/1000,AVX2
LightningOMPBin,RX,16,20,30,RX,165.638,1/1000,AVX2
LightningOMPBin,RX,32,20,30,RX,157.435,1/1000,AVX2
LightningOMPBin,RX,1,21,30,RX,1244.82,1/1000,AVX2
LightningOMPBin,RX,4,21,30,RX,348.372,1/1000,AVX2
LightningOMPBin,RX,16,21,30,RX,166.797,1/1000,AVX2
LightningOMPBin,RX,32,21,30,RX,156.427,1/1000,AVX2
LightningOMPBin,RX,1,22,30,RX,1568.04,1/1000,AVX2
LightningOMPBin,RX,4,22,30,RX,426.368,1/1000,AVX2
LightningOMPBin,RX,16,22,30,RX,183.899,1/1000,AVX2
LightningOMPBin,RX,32,22,30,RX,154.514,1/1000,AVX2
LightningOMPBin,RX,1,23,30,RX,1554.09,1/1000,AVX2
LightningOMPBin,RX,4,23,30,RX,425.12,1/1000,AVX2
LightningOMPBin,RX,16,23,30,RX,182.433,1/1000,AVX2
LightningOMPBin,RX,32,23,30,RX,153.883,1/1000,AVX2
LightningOMPBin,RX,1,24,30,RX,1506.07,1/1000,AVX2
LightningOMPBin,RX,4,24,30,RX,402.718,1/1000,AVX2
LightningOMPBin,RX,16,24,30,RX,177.832,1/1000,AVX2
LightningOMPBin,RX,32,24,30,RX,155.829,1/1000,AVX2
LightningOMPBin,RX,1,25,30,RX,1575.59,1/1000,AVX2
LightningOMPBin,RX,4,25,30,RX,419.019,1/1000,AVX2
LightningOMPBin,RX,16,25,30,RX,181.195,1/1000,AVX2
LightningOMPBin,RX,32,25,30,RX,155.373,1/1000,AVX2
LightningOMPBin,RX,1,26,30,RX,1547.27,1/1000,AVX2
LightningOMPBin,RX,4,26,30,RX,415.074,1/1000,AVX2
LightningOMPBin,RX,16,26,30,RX,180.902,1/1000,AVX2
LightningOMPBin,RX,32,26,30,RX,156.344,1/1000,AVX2
LightningOMPBin,RX,1,27,30,RX,1580.51,1/1000,AVX2
LightningOMPBin,RX,4,27,30,RX,422.021,1/1000,AVX2
LightningOMPBin,RX,16,27,30,RX,182.282,1/1000,AVX2
LightningOMPBin,RX,32,27,30,RX,155.913,1/1000,AVX2
LightningOMPBin,RX,1,28,30,RX,1501.39,1/1000,AVX2
LightningOMPBin,RX,4,28,30,RX,400.751,1/1000,AVX2
LightningOMPBin,RX,16,28,30,RX,177.589,1/1000,AVX2
LightningOMPBin,RX,32,28,30,RX,158.48,1/1000,AVX2
LightningOMPBin,RX,1,29,30,RX,1336.25,1/1000,AVX2
LightningOMPBin,RX,4,29,30,RX,363.042,1/1000,AVX2
LightningOMPBin,RX,16,29,30,RX,170.536,1/1000,AVX2
LightningOMPBin,RX,32,29,30,RX,160.062,1/1000,AVX2
LightningOMPBin,RX,1,0,30,RX,1088.91,1/1000,AVX512
LightningOMPBin,RX,4,0,30,RX,312.279,1/1000,AVX512
LightningOMPBin,RX,16,0,30,RX,160.524,1/1000,AVX512
LightningOMPBin,RX,32,0,30,RX,158.644,1/1000,AVX512
LightningOMPBin,RX,1,1,30,RX,1088.53,1/1000,AVX512
LightningOMPBin,RX,4,1,30,RX,312.409,1/1000,AVX512
LightningOMPBin,RX,16,1,30,RX,160.581,1/1000,AVX512
LightningOMPBin,RX,32,1,30,RX,158.719,1/1000,AVX512
LightningOMPBin,RX,1,2,30,RX,1087.18,1/1000,AVX512
LightningOMPBin,RX,4,2,30,RX,309.625,1/1000,AVX512
LightningOMPBin,RX,16,2,30,RX,160.61,1/1000,AVX512
LightningOMPBin,RX,32,2,30,RX,159.015,1/1000,AVX512
LightningOMPBin,RX,1,3,30,RX,1086.64,1/1000,AVX512
LightningOMPBin,RX,4,3,30,RX,312.152,1/1000,AVX512
LightningOMPBin,RX,16,3,30,RX,160.494,1/1000,AVX512
LightningOMPBin,RX,32,3,30,RX,158.904,1/1000,AVX512
LightningOMPBin,RX,1,4,30,RX,1086.99,1/1000,AVX512
LightningOMPBin,RX,4,4,30,RX,311.863,1/1000,AVX512
LightningOMPBin,RX,16,4,30,RX,160.536,1/1000,AVX512
LightningOMPBin,RX,32,4,30,RX,168.794,1/1000,AVX512
LightningOMPBin,RX,1,5,30,RX,1086.4,1/1000,AVX512
LightningOMPBin,RX,4,5,30,RX,309.527,1/1000,AVX512
LightningOMPBin,RX,16,5,30,RX,160.423,1/1000,AVX512
LightningOMPBin,RX,32,5,30,RX,158.89,1/1000,AVX512
LightningOMPBin,RX,1,6,30,RX,1086.1,1/1000,AVX512
LightningOMPBin,RX,4,6,30,RX,311.773,1/1000,AVX512
LightningOMPBin,RX,16,6,30,RX,160.467,1/1000,AVX512
LightningOMPBin,RX,32,6,30,RX,158.99,1/1000,AVX512
LightningOMPBin,RX,1,7,30,RX,1086.12,1/1000,AVX512
LightningOMPBin,RX,4,7,30,RX,309.246,1/1000,AVX512
LightningOMPBin,RX,16,7,30,RX,160.484,1/1000,AVX512
LightningOMPBin,RX,32,7,30,RX,158.898,1/1000,AVX512
LightningOMPBin,RX,1,8,30,RX,1061.39,1/1000,AVX512
LightningOMPBin,RX,4,8,30,RX,311.928,1/1000,AVX512
LightningOMPBin,RX,16,8,30,RX,160.625,1/1000,AVX512
LightningOMPBin,RX,32,8,30,RX,158.99,1/1000,AVX512
LightningOMPBin,RX,1,9,30,RX,1085.73,1/1000,AVX512
LightningOMPBin,RX,4,9,30,RX,309.57,1/1000,AVX512
LightningOMPBin,RX,16,9,30,RX,160.538,1/1000,AVX512
LightningOMPBin,RX,32,9,30,RX,158.902,1/1000,AVX512
LightningOMPBin,RX,1,10,30,RX,1063.67,1/1000,AVX512
LightningOMPBin,RX,4,10,30,RX,309.948,1/1000,AVX512
LightningOMPBin,RX,16,10,30,RX,160.462,1/1000,AVX512
LightningOMPBin,RX,32,10,30,RX,159.005,1/1000,AVX512
LightningOMPBin,RX,1,11,30,RX,1086.57,1/1000,AVX512
LightningOMPBin,RX,4,11,30,RX,311.881,1/1000,AVX512
LightningOMPBin,RX,16,11,30,RX,160.371,1/1000,AVX512
LightningOMPBin,RX,32,11,30,RX,158.997,1/1000,AVX512
LightningOMPBin,RX,1,12,30,RX,1088.69,1/1000,AVX512
LightningOMPBin,RX,4,12,30,RX,311.848,1/1000,AVX512
LightningOMPBin,RX,16,12,30,RX,167.151,1/1000,AVX512
LightningOMPBin,RX,32,12,30,RX,158.958,1/1000,AVX512
LightningOMPBin,RX,1,13,30,RX,1188.57,1/1000,AVX512
LightningOMPBin,RX,4,13,30,RX,341.897,1/1000,AVX512
LightningOMPBin,RX,16,13,30,RX,167.204,1/1000,AVX512
LightningOMPBin,RX,32,13,30,RX,164.217,1/1000,AVX512
LightningOMPBin,RX,1,14,30,RX,1187.72,1/1000,AVX512
LightningOMPBin,RX,4,14,30,RX,342.161,1/1000,AVX512
LightningOMPBin,RX,16,14,30,RX,167.703,1/1000,AVX512
LightningOMPBin,RX,32,14,30,RX,164.88,1/1000,AVX512
LightningOMPBin,RX,1,15,30,RX,1169.85,1/1000,AVX512
LightningOMPBin,RX,4,15,30,RX,341.413,1/1000,AVX512
LightningOMPBin,RX,16,15,30,RX,167.226,1/1000,AVX512
LightningOMPBin,RX,32,15,30,RX,164.256,1/1000,AVX512
LightningOMPBin,RX,1,16,30,RX,1074.7,1/1000,AVX512
LightningOMPBin,RX,4,16,30,RX,311.615,1/1000,AVX512
LightningOMPBin,RX,16,16,30,RX,159.601,1/1000,AVX512
LightningOMPBin,RX,32,16,30,RX,159.342,1/1000,AVX512
LightningOMPBin,RX,1,17,30,RX,1162.76,1/1000,AVX512
LightningOMPBin,RX,4,17,30,RX,339.818,1/1000,AVX512
LightningOMPBin,RX,16,17,30,RX,166.986,1/1000,AVX512
LightningOMPBin,RX,32,17,30,RX,165.053,1/1000,AVX512
LightningOMPBin,RX,1,18,30,RX,1047.98,1/1000,AVX512
LightningOMPBin,RX,4,18,30,RX,309.978,1/1000,AVX512
LightningOMPBin,RX,16,18,30,RX,159.938,1/1000,AVX512
LightningOMPBin,RX,32,18,30,RX,161.835,1/1000,AVX512
LightningOMPBin,RX,1,19,30,RX,1031.66,1/1000,AVX512
LightningOMPBin,RX,4,19,30,RX,303.206,1/1000,AVX512
LightningOMPBin,RX,16,19,30,RX,157.069,1/1000,AVX512
LightningOMPBin,RX,32,19,30,RX,158.859,1/1000,AVX512
LightningOMPBin,RX,1,20,30,RX,1039.73,1/1000,AVX512
LightningOMPBin,RX,4,20,30,RX,303.077,1/1000,AVX512
LightningOMPBin,RX,16,20,30,RX,156.937,1/1000,AVX512
LightningOMPBin,RX,32,20,30,RX,158.775,1/1000,AVX512
LightningOMPBin,RX,1,21,30,RX,1045.03,1/1000,AVX512
LightningOMPBin,RX,4,21,30,RX,304.372,1/1000,AVX512
LightningOMPBin,RX,16,21,30,RX,157.84,1/1000,AVX512
LightningOMPBin,RX,32,21,30,RX,158.492,1/1000,AVX512
LightningOMPBin,RX,1,22,30,RX,1163.61,1/1000,AVX512
LightningOMPBin,RX,4,22,30,RX,330.875,1/1000,AVX512
LightningOMPBin,RX,16,22,30,RX,166.076,1/1000,AVX512
LightningOMPBin,RX,32,22,30,RX,165.821,1/1000,AVX512
LightningOMPBin,RX,1,23,30,RX,1158.14,1/1000,AVX512
LightningOMPBin,RX,4,23,30,RX,327.673,1/1000,AVX512
LightningOMPBin,RX,16,23,30,RX,164.683,1/1000,AVX512
LightningOMPBin,RX,32,23,30,RX,159.926,1/1000,AVX512
LightningOMPBin,RX,1,24,30,RX,1175.24,1/1000,AVX512
LightningOMPBin,RX,4,24,30,RX,331.171,1/1000,AVX512
LightningOMPBin,RX,16,24,30,RX,165.045,1/1000,AVX512
LightningOMPBin,RX,32,24,30,RX,158.766,1/1000,AVX512
LightningOMPBin,RX,1,25,30,RX,1173.27,1/1000,AVX512
LightningOMPBin,RX,4,25,30,RX,330.083,1/1000,AVX512
LightningOMPBin,RX,16,25,30,RX,164.773,1/1000,AVX512
LightningOMPBin,RX,32,25,30,RX,158.726,1/1000,AVX512
LightningOMPBin,RX,1,26,30,RX,1169.61,1/1000,AVX512
LightningOMPBin,RX,4,26,30,RX,329.49,1/1000,AVX512
LightningOMPBin,RX,16,26,30,RX,164.749,1/1000,AVX512
LightningOMPBin,RX,32,26,30,RX,158.97,1/1000,AVX512
LightningOMPBin,RX,1,27,30,RX,1097.82,1/1000,AVX512
LightningOMPBin,RX,4,27,30,RX,314.247,1/1000,AVX512
LightningOMPBin,RX,16,27,30,RX,161.515,1/1000,AVX512
LightningOMPBin,RX,32,27,30,RX,159.998,1/1000,AVX512
LightningOMPBin,RX,1,28,30,RX,1120.27,1/1000,AVX512
LightningOMPBin,RX,4,28,30,RX,322.618,1/1000,AVX512
LightningOMPBin,RX,16,28,30,RX,162.24,1/1000,AVX512
LightningOMPBin,RX,32,28,30,RX,159.707,1/1000,AVX512
LightningOMPBin,RX,1,29,30,RX,1146.4,1/1000,AVX512
LightningOMPBin,RX,4,29,30,RX,321.989,1/1000,AVX512
LightningOMPBin,RX,16,29,30,RX,163.136,1/1000,AVX512
LightningOMPBin,RX,32,29,30,RX,159.659,1/1000,AVX512
